No google,"Not sure yet. There's no google on it, who can tell me what I need to do.",3,0,,
Three Stars,"touch is not so great, but still its ok to buy when there is a discount.",3,0,,
Three Stars,I really liked this phone but i had to return it because it was defected,3,0,,
Set the bar low!,"It's an okay, cheap phone. Would not recommend for anyone who actually wants to use its features regularly. Touch screen is delayed and sometimes unresponsive, horrible battery, really plasticky. However, I got this for an older person who only uses it to talk and send texts, so it does the job. For the price(about $70), it's a good deal. Just don't expect too much.",2,0,,
it closes applications and is very annoying.,"Phone flawed. It restarts, it closes applications and is very annoying.",1,0,,
Three Stars,Okay phone you get what you pay for.. having trouble connecting to wifi,3,0,,
One Star,The phone it doesn't work. It turn off twice since i started to use it.,1,0,,
Horrible screen.,The screen is just ugly to look at. Looks blurred when tilted slightly.,1,0,,
The phone doesn't turn on,"I just got the phone, charge it and it doesn't turn on. Is this normal?",1,0,,
One Star,Very bad product. after only 6 months it doesn't work. I lost my money,1,0,,
thanjs,This item was received on time and was great just as I expected thanks,3,0,,
So annoying. But for the price,It locks up ALL THE TIME! So annoying. But for the price...it's okay.,3,0,,
One Star,Phone shuts down constantly in the middle of telephone conversations,1,0,,
Two Stars,Too Slow,2,0,,
One Star,No was qwerky kept hanging up on people and had other querks also.,1,0,,
Three Stars,It's just not big enough for me. Meaning not enough storage space.,3,0,,
waste of time,"virtual keyboard did not work, waste of time, I returned to amazon",2,0,,
It was the right one,"It is a good appareil that fix completly my wife exoectations,tx.",3,0,,
Two Stars,"could get it to use data or send pictures with texts, returned it",2,0,,
One Star,Couldn't use in my area. Should have checked before I ordered it.,1,0,,
One Star,Its only compatible to t mobile not good,1,0,,
One Star,i can't get online or connect to gmail. Only regular calls work,1,0,,
One Star,I get this phone but will not start does not work does not work,1,0,,
Two Stars,Picture shows bigger than what I received. Misleading in size.,2,0,,
"good presentation, but it is very slow and not ...","good presentation,but it is very slow and not what i expected.",3,0,,
One Star,"THE PHONE TURNS ON. BUT THE SCREEN IS BLACK, (DOESNT WORK)....",1,0,,
Three Stars,Product is good and my mom is enjoying the use of the product,3,0,,
Three Stars,Can't hear people talking without earphones. Disappointing.,3,0,,
Three Stars,Still in the pkg; have not activated it yet. Hope it works.,3,0,,
One Star,"Smaller than pictured, on/off/power button came off....DONE!",1,0,,
Two Stars,I pretty much just works a slot where the SIM card is placed,2,0,,
Blu phone,Keyboard unresponsive. Did not have sound unless on speaker.,2,0,,
One Star,I have several problems with it and it quits working on me.,1,0,,
Three Stars,"Fine..! Only 2 weeks delay at customs clearance, thank you",3,0,,
Three Stars,Screen doesn't want to type every time I type don't know y,3,0,,
Three Stars,"I recommend it, the merchandise arrived safely and on time",3,0,,
Two Stars,would not function with Straight Talk my provider at time.,2,0,,
Two Stars,"do not listen to me when I call, the microphone is damaged",2,0,,
Three Stars,"The phone is real good, BUT the camera has a poor camera.",3,0,,
Apps keeps freezing up. Returned for replacement phone.,Apps keeps freezing up. Returned for replacement phone.,1,0,,
"the phone came damaged, does not work as I resolve this?","the phone came damaged, does not work as I resolve this?",1,0,,
very poor manual need to be 15 years old to figure ...,very poor manual need to be 15 years old to figure out everything bluetooth not working well only works sporatically and often have to reboot to get it to work atall very frustrating as that was of prime importance for me there seems to be no one to call to iron out problems,3,0,,
Three Stars,"Excellent cellphone, although the camara is precarious.",3,0,,
Camera could be better,Seem to be an okay phone so far. Camera could be better,3,0,,
"not worth it, unless you really need a phone","Slow, always freezing, apps stop working for no reason.",2,0,,
One Star,I do not get the tel and not to complain to. will that can change the direction of the locker. Thank you,1,0,,
Worst purchase ever!!!!,Worst purchase ever!!!!! Stopped working after 2 days.,1,0,,
Three Stars,Is it unlocked including 900mhz can be worked in pala,3,0,,
Will not work with AT&T,Unable to get My AT&T sim card to work at all in phone,1,0,,
and is pretty cheap. good for a value,"it works, and is pretty cheap. good for a value phone",3,0,,
One Star,I wrote a review on this product indicating that the purchase was excellent but after a month the keyboard began sticking and now it cannot be turned on. It seems my purchase was not a good purchase after all and would like you to review my purchase and exchange the product. I anticipate your favorable response,1,0,,
One Star,the cellphone work 4 hours after i received. is dead.,1,0,,
One Star,Bad experince good for two days the screen gone black,1,0,,
Three Stars,not very easy to understand instructions but it is ok,3,0,,
Camera,The camera of this cellphone is really bad quality.,3,0,,
Three Stars,Really not what I expected. It sometimes freezes up,3,0,,
good,"i buy this for a cousin and hes happy, so im happy. exceeds my expectations",3,0,,
worst phone,If I can give it 0 I would be happy. Save yourself some trouble and don't buy it. The next day I got it start acting up. The screen freeze up and when u get a call u just see black screen and you have to take the battery out for it to work. Plus its hard to hear people conversation while taking u have to use the speaker to listen clearly. The camera is a joke. Yes it is cheap but I think it is better to add a little more money and buy good phone than this trash!!!!!!,1,0,,
